from,to
91242,25325
91242,91311
11772,7346
11772,10117
11772,6309
11772,6628
11772,7213
11772,1078
29233,996
29233,4020
29233,6538
29233,28204
29233,56461
29233,12
87219,61172
79555,61172
138568,135153
74606,48072
74606,11844
74606,51159
74606,64417
74606,33546
74606,7197
74606,1646
74606,38839
74606,58168
74606,14588
74606,51901
74606,66813
74606,1697
74606,51913
74606,61675
74606,4510
83029,61172
48537,69719
13638,8199
13638,13482
51760,75939
76009,40720
52414,26888
1238,12
31386,94972
31386,8861
31386,7222
31386,137321
31386,12828
31386,137036
31386,136950
31386,102255
31386,110266
31386,91249
31386,95292
31386,11034
31386,8805
31386,74369
31386,18743
31386,65218
31386,21107
31386,9635
31386,12756
31386,38701
31386,56599
31386,3895
31386,22334
31386,1100
31386,7561
31386,17981
31386,1057
31386,2251
31386,7714
31386,12
31386,22310
31386,31505
119530,120705
119530,107326
119530,66403
119530,96971
119530,124169
119530,12
30654,6848
30654,8172
30654,46876
30654,77248
30654,4020
30654,7324
30654,15743
30654,62240
30654,5807
30654,38271
30654,41994
30654,37111
30654,23724
30654,12
30654,6955
20112,137367
20112,80973
20112,56880
20112,22843
20112,74544
20112,76430
20112,62240
20112,46876
20112,21781
20112,64514
20112,54380
20112,8716
20112,557
20112,2759
20112,28932
20112,4020
20112,1946
20112,37914
20112,1361
20112,28204
20112,14602
20112,11989
20112,20062
43116,74986
43116,3149
24159,228957
24159,218777
24159,174632
24159,211890
24159,161098
24159,152654
24159,557
24159,188008
24159,162787
24159,137087
24159,152714
24159,163648
24159,179578
24159,167019
24159,166223
24159,195985
24159,195181
24159,178853
24159,178691
24159,177883
24159,81116
24159,138607
24159,163784
24159,174021
24159,152702
24159,105131
24159,140398
24159,162368
24159,105325
24159,154581
24159,154437
24159,80973
24159,150143
24159,152635
24159,141856
24159,96148
24159,66645
24159,154890
24159,154831
24159,152191
20666,69419
20666,56639
20666,482715
20666,324556
20666,7
1474,14613
1474,57780
1474,62240
1474,59140
1474,3149
1474,41147
1474,24760
1474,746
34196,4020
34196,12
68554,61172
99626,141271
99626,23957
27709,28782
27709,62452
27709,13501
27709,49528
27709,52461
27709,57093
27709,10984
27709,17895
27709,25835
27709,5965
27709,1946
27709,287
27709,24419
27709,1995
27709,17894
27709,7444
27709,8313
27709,3392
27709,16
27709,7019
27709,12618
27709,13164
27709,4265
27709,17452
27709,4150
27709,30046
27709,21161
27709,5975
62751,61631
69655,61172
151923,154831
151923,197132
151923,195985
151923,167019
151923,195181
151923,182134
151923,177883
151923,188222
151923,178691
151923,22843
151923,138607
151923,152635
151923,120705
151923,88305
151923,54380
151923,107326
151923,28204
151923,96971
151923,154437
151923,141856
151923,162368
151923,42192
151923,99136
151923,158249
151923,52437
151923,100701
151923,154890
151923,52256
151923,7846
151923,154227
151923,69833
151923,9624
151923,121032
151923,64514
151923,151807
151923,53995
53334,24005
33054,24771
66760,121442
66760,19173
66760,63748
66760,8344
58907,40081
58907,57057
70986,61172
159183,7846
9815,7521
9815,14737
9815,3981
158851,35626
152915,7846
152915,100701
152915,162368
67596,115410
86131,61172
26201,69719
26201,91
80029,61172
137402,215057
137402,17870
137402,23257
137402,148559
137402,38772
137402,171993
137402,114675
137402,2410
137402,6966
137402,6755
137402,56978
137402,1969
137402,106252
159125,156931
89635,89761
7425,4898
7425,56461
7425,46876
7425,8255
7425,28204
7425,41994
7425,14115
7425,4020
7425,18436
7425,20033
7425,557
7425,12148
7425,11389
23837,188222
23837,161098
23837,142800
23837,167716
23837,178853
23837,195985
23837,167019
23837,88837
23837,162787
23837,178691
23837,179578
23837,136504
23837,163784
23837,135499
23837,93272
23837,152191
23837,138607
23837,162368
23837,64078
23837,140398
23837,42192
23837,105325
23837,154581
23837,154437
23837,154831
23837,105131
23837,152635
23837,52437
23837,141856
23837,121243
23837,4769
23837,100701
23837,21365
23837,138022
23837,134309
23837,134353
23837,135819
23837,107326
23837,120705
23837,51423
157687,17984
157687,195181
157687,46876
157687,113419
157687,18008
157687,94974
157687,171177
157687,95260
157687,157360
157687,96971
157687,140398
157687,23054
157687,178853
157687,8453
157687,66645
157687,54878
157687,107326
157687,121032
157687,100701
157687,120705
157687,287
157687,4020
157687,66403
157687,12
70491,61172
114980,118944
114980,25828
114980,107950
114980,134353
114980,117100
114980,116604
114980,105591
114980,134401
114980,79233
114980,97054
114980,29328
114980,23526
114980,23171
114980,56880
114980,101438
114980,287
114980,1179
114980,33248
114980,125144
114980,120705
114980,109074
114980,121032
114980,91983
114980,28204
114980,23552
114980,119449
114980,41994
114980,110120
114980,2497
114980,119504
114980,64514
114980,19446
114980,8145
114980,3512
114980,7846
114980,53995
20464,80973
20464,154437
20464,149766
20464,100701
20464,42192
20464,141856
20464,107326
20464,120705
20464,13643
20464,1361
20464,148279
20464,2759
20464,281
64109,14621
64109,63402
29182,6270
85415,76242
85415,15452
85415,20660
85415,95703
85415,35649
85415,99539
85415,77711
85415,95443
85415,62240
85415,90316
85415,90543
85415,53322
85415,90402
85415,39351
85415,76595
85415,86713
85415,42288
85415,91042
85415,33345
85415,67136
85415,686
85415,4910
85415,90802
85415,68313
85415,63587
85415,80973
85415,76864
85415,77318
85415,1361
85415,52398
85415,61172
85415,69408
85415,4020
85415,53995
85415,40942
85415,87554
85415,42346
85415,64926
52733,12
52733,15184
52733,42524
58118,121243
58118,52437
58118,109753
58118,107326
58118,120705
58118,121032
58118,74789
58118,28204
58118,281
58118,96971
58118,97151
58118,23054
58118,41994
58118,86713
58118,95929
58118,96339
58118,8598
58118,77169
58118,61172
58118,17984
58118,46876
58118,62240
58118,19969
68601,6176
85766,61172
105763,9740
105763,5710
157655,50296
157655,57784
157655,153448
157655,166223
3593,238381
3593,99529
3593,104585
3593,10703
3593,65339
3593,97212
3593,28001
3593,19934
3593,6549
3593,38847
3593,6241
3593,1193
3593,7186
62711,4020
24654,12870
98105,117158
98105,98064
96716,124169
31719,40863
31719,59953
31719,199859
31719,29006
31719,158021
31719,1992
31719,166059
31719,26246
31719,46013
31719,240487
31719,483
31719,50238
31719,248541
31719,107975
31719,119553
31719,57707
31719,69307
31719,74589
31719,149690
31719,170590
31719,210763
31719,191024
31719,1814
31719,35469
31719,5943
31719,191972
31719,17697
31719,155813
31719,149350
31719,18857
31719,194749
31719,108923
31719,137401
31719,157892
31719,104234
31719,118944
31719,1636
31719,143446
31719,4910
31719,23830
39179,43975
39179,56573
39179,39265
39179,38873
39179,14313
20043,13328
35582,52437
35582,25147
35582,95929
35582,8598
35582,4020
35582,32935
88658,214477
88658,179098
88658,53970
88658,78480
88658,12
88658,9635
88658,6848
88658,7327
88658,6755
88658,76473
33472,59913
7010,75436
2753,40958
8136,151663
8136,6807
8136,104448
8136,18833
8136,4013
8136,88837
8136,55238
8136,74350
8136,61631
8136,20798
8136,12
8136,287
8136,832
8136,557
8136,4775
8136,2410
8136,4131
102045,66645
102045,163784
102045,162368
102045,13643
102045,179578
102045,167019
102045,195985
102045,178853
102045,64078
102045,154437
102045,105131
102045,141856
102045,90637
102045,96148
102045,80973
102045,154831
102045,105325
102045,152191
102045,42192
102045,77318
102045,1361
102045,107326
102045,22843
102045,137345
102045,53995
102045,137336
102045,134353
102045,121243
102045,148279
102045,109753
102045,2759
102045,135819
102045,88837
102045,96971
102045,123309
102045,23054
102045,71885
102045,46484
102045,83332
102045,52461
37055,14626
15311,41601
87892,61172
155436,171547
155436,158717
155436,14249
155436,4131
155436,600
155436,54673
155436,48775
155436,157087
155436,99336
155436,106166
155436,40116
155436,62206
155436,118944
155436,161792
155436,154114
155436,83480
155436,156345
155436,38043
155436,4046
155436,88920
65362,4131
65362,75436
65362,97151
65362,96971
65362,121032
65362,281
65362,3193
65362,41653
65362,86713
65362,88862
65362,77248
65362,74544
65362,600
65362,68603
65362,26497
65362,66245
65362,23054
65362,54878
65362,96339
65362,58056
65362,50953
65362,40983
65362,1992
65362,15794
145970,330499
26612,85642
26612,99484
26612,6774
26612,61997
26612,74392
26612,18354
26612,15800
26612,2836
26612,28413
26612,16
26612,12
26612,8039
116739,50953
116739,36398
116739,3512
116739,61361
116739,53995
116739,7846
116739,109074
116739,18358
90414,12934
105884,1636
105884,228957
105884,46876
105884,37473
105884,94
105884,46024
105884,77067
105884,35132
105884,21191
105884,12855
105884,7619
105884,816
105884,13255
105884,114664
105884,27307
105884,120152
105884,100643
105884,47749
105884,36102
105884,91937
105884,182134
105884,1659
105884,7314
105884,104888
105884,52461
105884,209000
105884,177469
105884,137401
105884,161098
105884,136791
105884,7881
105884,188428
105884,178853
105884,73549
105884,191300
105884,19620
105884,1828
105884,24790
105884,19133
105884,7556
50045,145700
50045,94619
50045,54064
50045,50541
50045,46086
156374,64514
156374,15545
156374,53995
156374,150083
156374,7846
49492,110795
49492,15593
42168,254707
42168,40829
159879,1054
159879,79160
159879,483
159879,46876
159879,41755
159879,151266
159879,149690
159879,120705
159879,162787
159879,137336
159879,140398
159879,54380
159879,177883
159879,138607
159879,178853
159879,81116
159879,153598
159879,137367
159879,28204
159879,42192
159879,88305
159879,107326
159879,137345
159879,79233
159879,115337
159879,52461
159879,165315
159879,136634
159879,154437
159879,141856
159879,64514
159879,100701
159879,7846
159879,152191
159879,78021
159879,8598
89272,416558
89272,79073
89272,193838
89272,176547
89272,110811
89272,68422
89272,461766
89272,68706
89272,408623
89272,331466
89272,84247
89272,195354
89272,344830
89272,89125
78604,96971
78604,41994
78604,53995
78604,287
78604,31943
78604,832
78604,78588
68221,61172
3677,21287
3677,22816
3677,30326
3677,7832
3677,2409
3677,51395
3677,9635
22469,88837
22469,119507
22469,13804
22469,281
22469,20267
148474,75958
70444,61172
143539,156092
143539,3441
143539,88124
143539,94880
143539,199517
143539,97381
143539,38256
143539,74934
143539,142992
7045,686
7045,8101
7045,8009
7045,8041
86036,61172
127304,281
161180,150219
161180,118060
161180,247892
161180,271606
161180,343196
161180,346253
161180,45442
161180,84658
161180,57707
161180,10640
161180,311079
161180,325993
161180,323783
161180,320054
161180,61779
161180,4020
161180,282394
161180,90749
161180,97449
161180,277467
161180,23928
161180,17893
161180,274270
161180,275722
161180,266817
161180,5418
161180,2616
161180,54060
161180,211237
161180,24312
161180,274940
161180,118944
161180,40436
161180,58119
161180,70834
161180,185372
161180,144058
161180,42019
161180,107950
161180,263126
76350,281
19985,10597
19985,1043
19985,42645
19985,312991
19985,279988
19985,2313
19985,228654
19985,149622
19985,149629
19985,137654
19985,53892
19985,182458
19985,201161
19985,10804
19985,144442
19985,1969
19985,178462
19985,154040
19985,21287
19985,90464
19985,109351
19985,109404
19985,174549
19985,176034
19985,118357
19985,109443
19985,66403
19985,107965
19985,157980
19985,160096
19985,2427
19985,887
19985,105689
19985,155709
19985,108734
19985,6955
19985,155186
19985,115540
19985,22135
19985,148159
137986,64023
137986,30131
137986,3100
137986,55238
137986,9635
137986,12
137986,79001
5039,6782
154430,126489
154430,154425
154430,139126
154430,9581
154430,139741
154430,153932
154430,112876
86180,61172
106755,24360
63023,208325
63023,46054
63023,39057
63023,63247
118061,94855
64430,5009
86377,61172
52656,105665
103648,99740
52507,52133
52507,50953
52507,29006
52507,51747
52507,4083
52507,1054
52507,483
149750,106397
149750,201568
149750,10925
149750,48723
149750,9635
149750,106252
149750,56599
149750,142975
149750,54527
149750,73658
149750,78480
149750,91249
149750,7561
149750,22334
20382,28809
20382,23137
20382,8850
20382,70
20382,11646
20382,3477
20382,22598
20382,8864
20382,18354
20382,4727
20382,15779
113640,281294
113640,12
113640,287
113640,62680
113640,71664
86637,61172
25926,67910
25926,33904
25926,67462
25926,71809
25926,74583
25926,72124
25926,72726
25926,78313
25926,73241
25926,73256
25926,12290
25926,21466
25926,63415
25926,27449
25926,44725
25926,35593
25926,12412
25926,20267
25926,1423
25926,770
25926,6116
25926,1879
25926,6174
155482,51395
75714,95193
75714,21906
75714,80993
134405,106252
134405,141836
134405,147943
134405,1969
137375,12
108481,274270
108481,47374
108481,199379
108481,228957
108481,218687
108481,3453
108481,161399
108481,32945
108481,201231
108481,188768
108481,144488
108481,31126
108481,4130
108481,189430
108481,166059
108481,90941
108481,194443
108481,149400
108481,152671
108481,29753
108481,105004
108481,81844
108481,163648
108481,51785
108481,149470
108481,173210
108481,207971
108481,168079
108481,181360
108481,169143
108481,178857
108481,177411
108481,125014
108481,186082
108481,67136
108481,175069
108481,182134
108481,149141
108481,197323
108481,137984
145199,96971
145199,167323
145199,49400
145199,55192
145199,64758
145199,107326
145199,52461
145199,152182
145199,155191
145199,72228
145199,134309
145199,120705
145199,287
145199,100701
145199,121032
145199,12
14840,14366
58262,25728
58262,15184
58262,72822
58262,998
149379,5383
7355,24877
85101,73752
85101,48604
85101,32291
85101,29006
85101,1361
85101,53995
85101,86713
85101,55733
85101,83332
85101,64758
85101,68678
85101,3739
85101,85893
85101,39351
88845,41437
25641,86713
25641,3512
84065,61172
80169,61172
8857,5339
115958,115964
115958,116431
115958,115952
115958,4929
115958,115617
54897,52494
94928,2759
94928,162787
94928,152714
94928,152702
94928,190526
94928,140389
94928,178853
94928,195181
94928,65664
94928,64078
94928,140398
94928,163648
94928,166223
94928,42192
94928,157562
94928,52437
94928,42621
94928,141281
94928,7231
94928,120705
94928,3512
94928,64514
94928,53995
94928,287
94928,52461
94928,8004
94928,98941
94928,2410
94928,76473
137754,832
137754,75939
137754,5058
137754,2410
137754,1969
137754,6966
91861,154357
91861,165449
91861,7846
136155,119172
136155,136125
136155,119502
113115,112876
113115,91983
113115,121032
113115,112132
113115,112332
113115,114963
113115,116021
113115,118884
113115,115636
113115,7846
113115,114294
113115,115473
113115,9581
119907,196434
119907,75592
119907,145299
119907,20329
119907,19457
119907,214256
119907,1814
119907,29328
119907,119391
119907,159960
119907,65664
119907,195985
119907,154357
119907,191300
119907,182134
119907,189621
119907,94175
119907,147969
119907,171085
119907,66645
119907,177957
119907,74900
119907,152702
119907,152635
119907,52256
119907,173588
119907,174791
119907,135499
119907,158753
119907,152474
119907,152715
119907,81844
119907,56995
119907,171751
119907,137345
119907,137367
119907,42621
119907,107326
119907,142800
119907,137329
125742,310996
125742,107326
125742,7469
125742,21287
102541,110721
102541,110228
102541,26697
25330,1054
25330,72601
25330,51365
25330,1
25330,39296
83752,61172
88456,35414
35094,35989
35094,33002
5328,121032
5328,8598
5328,96339
5328,95929
5328,106929
5328,75436
5328,5216
5328,33985
8543,5653
8543,7170
110900,2707
110900,152967
84651,61172
7072,159106
7072,111032
7072,35379
7072,115143
7072,75436
7072,98941
7072,105186
7072,8620
7072,110795
7072,108172
7072,81887
7072,10039
7072,8598
7072,30613
7072,54255
7072,18080
7072,47317
7072,25039
7072,11646
7072,15396
7072,56978
7072,5058
7072,20817
7072,24774
7072,18700
7072,9635
7072,72948
7072,54093
7072,2759
7072,281
7072,19230
7072,1043
7072,51395
7072,8410
7072,42524
7072,30131
7072,28497
7072,2410
7072,15959
7072,2800
76984,34965
68030,61172
57094,6191
148909,8116
48792,40067
48792,51987
48792,42340
34265,52280
34265,34614
34265,33566
68949,61172
62497,12
87751,61172
81006,61172
158164,12
158164,23161
158164,152715
158164,85455
158164,152714
158164,5685
158164,53995
158164,7846
5032,25117
108587,1645
108587,1045
108587,3149
108587,74986
108587,28737
6026,53995
6026,149690
6026,120705
78808,61172
60082,148407
60082,140504
60082,96971
60082,107326
60082,281
60082,17697
60082,18069
60082,27821
82340,61172
139732,9581
53016,59057
53016,22656
38234,10222
19698,163784
19698,188222
19698,168378
19698,88837
19698,196168
19698,152474
19698,177883
19698,76430
19698,166103
19698,158753
19698,152702
19698,135499
19698,163648
19698,139988
19698,161890
19698,152191
19698,154890
19698,154437
19698,154581
19698,155009
19698,155118
19698,154652
19698,121243
19698,141856
19698,52437
19698,144584
19698,137336
19698,120705
19698,107326
19698,136587
19698,64514
19698,116605
19698,7846
19698,125144
19698,121032
19698,121235
19698,110315
19698,100043
19698,108846
19698,108908
23057,91937
23057,44498
23057,19982
23057,26727
23057,27700
23057,24413
23057,25315
23057,23335
20339,96971
20339,281
23799,6755
28955,6755
95540,287
95540,4020
95540,95260
95540,64514
95540,41994
95540,8039
95540,46876
95540,62240
95540,1361
95540,35586
95540,26419
95540,71424
134408,20816
74374,178780
74374,178778
74374,161958
74374,165848
74374,80010
74374,66147
102688,67103
52804,155324
52804,115890
137401,499733
137401,272378
137401,252415
137401,439021
137401,466829
137401,437364
137401,435912
137401,440654
137401,442164
137401,442168
137401,5824
137401,432166
137401,437437
137401,437614
137401,334956
137401,423918
137401,27932
137401,250673
137401,424932
137401,271606
137401,335114
137401,424366
137401,415827
137401,340961
137401,12056
137401,416851
137401,352909
137401,306840
137401,332726
137401,51988
137401,246098
137401,349093
137401,349088
137401,343197
137401,346253
137401,343196
137401,290855
137401,177001
137401,340791
137401,36439
56446,56312
75611,74940
75611,75444
10809,4910
10809,89177
10809,137907
10809,218777
10809,29806
10809,276451
10809,1969
10809,76446
10809,37111
10809,23769
9224,9325
9224,27493
9224,1299
9224,11389
9224,7170
9224,5570
9224,5671
9224,4131
9224,2592
9224,13320
9224,12
9224,7628
9224,5974
9224,2429
9224,3895
9224,6179
9224,3734
9224,2410
9224,236
83952,61172
10116,22483
10116,17984
10116,13165
10116,14432
10116,12
48318,98941
48318,8864
48318,30131
48318,111032
48318,7593
48318,28497
48318,2902
48318,78480
48318,118815
32170,34583
39967,96971
39967,23054
39967,281
151496,7846
151496,96971
151496,193548
151496,178853
151496,109753
151496,151404
151496,72254
151496,11036
1691,177469
1691,218777
1691,46876
1691,96971
1691,100701
1691,120705
1691,42192
1691,191625
1691,207308
1691,75436
1691,64078
40569,249913
40569,8598
40569,4020
69946,61172
12600,34115
12600,21020
12600,12340
12600,25614
30419,264450
3922,107326
3922,96971
3922,125144
3922,88837
3922,56995
3922,135819
3922,134353
3922,100701
3922,42192
3922,52437
3922,148279
3922,152191
3922,141856
3922,154831
3922,64078
3922,138607
3922,27096
3922,152635
3922,140398
3922,163784
3922,80973
3922,54380
3922,64514
3922,52256
3922,104948
3922,8598
3922,56880
3922,96339
3922,75436
3922,108437
3922,23054
3922,21365
3922,28204
3922,92400
3922,90816
3922,22843
3922,57085
3922,46876
3922,56461
3922,1361
143008,6848
143008,30131
143008,24600
143008,12
10348,19901
856,123
120123,236389
120123,1636
120123,46876
120123,120705
120123,66403
120123,96971
120123,42192
120123,100701
120123,107326
59557,27762
59557,53991
67282,97190
67282,112651
67282,66141
67282,66709
20798,4775
20798,8620
20798,8154
20798,8557
20798,14118
20798,16113
20798,6807
20798,16101
20798,9090
20798,61631
20798,832
20798,41878
20798,77289
20798,16
20798,7469
20798,12706
20798,91249
20798,55238
20798,77649
20798,105186
20798,92982
20798,110795
20798,106270
20798,2410
20798,4489
20798,4131
154605,125787
31633,1525
31633,1645
88720,27924
88720,43333
83875,61172
55992,12
33652,2362
88257,61172
37056,47517
37056,3528
37056,57287
65019,53970
65019,3768
65019,46
1831,41449
1831,33177
1831,74986
25895,199060
25895,25039
87669,61172
5167,107326
5167,75436
5167,281
83512,61172
45204,275722
45204,218777
45204,5418
45204,277583
45204,77202
45204,137984
45204,298524
45204,302041
45204,284953
45204,220161
45204,173584
45204,239136
45204,6755
45204,996
45204,53995
45204,7846
45204,46876
45204,61172
45204,41994
45204,91983
45204,96339
45204,75436
45204,120705
45204,5270
45204,119
45204,109753
45204,162205
45204,38980
45204,218576
45204,228957
45204,302544
45204,177469
45204,52461
45204,66403
45204,110984
45204,167323
45204,50506
45204,178853
45204,60746
45204,81116
6613,13406
6613,21493
6613,22421
48861,45628
63921,11196
12757,343196
12757,1645
12757,1054
12757,96971
12757,182
12757,557
12757,4938
12757,804
12757,12299
79495,61172
85852,61172
119435,36951
119435,41449
8235,110795
8235,108593
8235,161171
8235,6013
8235,4251
8235,73758
8235,963
8235,16313
104082,64408
104082,221021
104082,1814
104082,21597
104082,177469
104082,100701
104082,46876
104082,203186
104082,137401
104082,18358
104082,81116
104082,142800
104082,96971
104082,7865
104082,120705
104082,42192
104082,52461
104082,1636
104082,73788
104082,60051
104082,54063
104082,22425
82677,61172
92796,152654
92796,188008
92796,140389
92796,137345
92796,197132
92796,167019
92796,179578
92796,195181
92796,188222
92796,177883
92796,64078
92796,178853
92796,81116
92796,42192
92796,140398
92796,170717
92796,163784
92796,154437
92796,27096
92796,162368
92796,138607
92796,152635
92796,142800
92796,154831
92796,152191
92796,141856
92796,52437
92796,148279
92796,109753
92796,139043
92796,88837
92796,134353
92796,135819
92796,107326
92796,125144
92796,121032
92796,96971
92796,121243
92796,120705
92796,119601
3261,172154
3261,18080
3261,1043
3261,12
3261,49953
3261,55404
36975,682
36975,53995
36975,7846
36975,35146
36975,33044
36975,34809
101886,88324
101886,45713
101886,173581
101886,177568
101886,118944
101886,58156
101886,102007
101886,72848
63355,53970
63355,9977
63355,12
71781,182458
71781,27495
86628,61172
125068,91893
94541,153871
94541,72598
94541,140509
94541,136634
94541,107326
94541,120705
94541,42621
94541,116744
94541,117100
94541,77197
94541,117109
94541,119601
94541,19129
94541,23054
94541,281
94541,115533
94541,106854
94541,91983
94541,95366
94541,22425
94541,52256
94541,17984
94541,22843
94541,98089
94541,97302
94541,93380
94541,49360
94541,39860
94541,13577
94541,46876
94541,52461
94541,78898
94541,26419
94541,97201
94541,69408
94541,80973
94541,61172
94541,12
94541,63587
94541,58291
38974,557
38974,18436
38974,7454
38974,24200
38974,26965
38974,17984
132402,96971
132402,73636
132402,12
132402,281
79503,61172
82580,67150
3117,12539
3117,21696
3117,3090
3117,5846
138067,107264
38539,59051
38539,166589
38539,154968
38539,26165
38539,2622
38539,20874
38539,153006
38539,150129
38539,152808
38539,29360
38539,152062
38539,63279
38539,38800
38539,36912
151474,18080
151474,53164
151474,9090
151474,8467
151474,9635
151474,6755
151474,9919
27070,66403
27070,1457
27070,137336
27070,195181
27070,135499
27070,137329
27070,177883
27070,163784
27070,178608
27070,176588
27070,137367
27070,107662
27070,152474
27070,62571
27070,152712
27070,154831
27070,1043
27070,998
27070,6774
27070,152702
27070,87005
27070,51144
27070,77474
27070,95430
27070,111032
27070,85642
27070,121243
27070,4131
27070,52437
27070,31596
27070,140509
27070,94175
27070,138273
27070,4678
27070,2410
27070,10351
27070,7846
27070,136634
27070,107326
27070,56995
25569,32841
66181,325983
66181,182
47825,50706
47825,143960
47825,1043
47825,32719
47825,59855
47825,1299
47825,19291
47825,135238
47825,3679
47825,12
47825,1754
70753,1645
46286,26613
39277,61725
39277,61151
39277,60464
39277,58851
39277,41503
39277,40392
39277,34138
65021,51424
45358,69719
45358,21075
45358,1636
45358,29328
45358,97054
45358,113063
45358,22434
45358,111032
45358,90749
45358,680
98704,57780
98704,7846
98704,53995
98704,93380
23098,12
23098,6698
23098,8039
23098,1299
90020,95383
67838,61172
23612,1160
23612,410704
23612,343196
23612,275722
23612,58592
23612,188749
23612,62127
23612,7846
23612,93347
37298,33644
37298,77318
37298,80973
37298,1361
37298,44395
37298,4020
37298,1467
37298,41969
37298,21998
124304,53995
124304,7846
124304,81849
124304,90948
20584,12
85877,61172
82386,61172
70610,61172
80291,61172
3103,75428
3103,12680
3103,38614
24039,343196
24039,24818
28913,170837
28913,77474
28913,188222
28913,162787
28913,66403
28913,105186
28913,26277
28913,155709
28913,108172
28913,92212
28913,12
28913,163784
28913,120705
28913,141856
28913,42192
28913,177411
28913,154831
28913,178691
28913,116075
28913,167019
28913,65664
28913,21365
28913,193813
28913,178853
28913,19129
28913,22843
28913,152654
28913,30613
28913,56262
28913,6755
28913,65273
28913,42621
28913,6955
28913,77649
28913,4862
28913,3100
28913,96971
28913,100701
28913,88837
28913,281
27315,75630
46733,137877
46733,28737
136051,17984
136051,107326
136051,153633
136051,124169
145038,93855
145038,37831
84775,61172
42655,58303
42655,7442
42655,281
42655,8578
42655,8268
42655,25629
42655,6561
9024,152994
9024,85628
9024,13850
9024,1479
9024,8995
9024,1828
9024,20764
159746,123880
159746,13571
159746,156136
14964,64078
14964,109753
14964,136634
14964,66645
14964,116744
14964,117100
14964,123309
14964,100701
14964,121032
14964,88837
14964,33644
14964,80973
14964,61172
14964,56461
14964,1361
14964,41994
14964,14115
14964,18436
14964,996
14964,12
14964,278
14964,15827
14964,557
14964,2321
14964,17984
14964,15530
14964,281
14964,7213
14964,6329
14964,4992
14964,980
5077,100701
5077,74789
5077,25095
5077,17895
5077,1262
5077,23650
5077,6448
99603,11063
68976,13643
68976,141856
68976,118303
68976,148279
68976,28204
68976,122882
68976,140509
68976,52437
68976,52461
68976,287
68976,62240
68976,96971
68976,66403
68976,109753
68976,121032
68976,56995
68976,22843
68976,53995
68976,7846
68976,137367
68976,77318
68976,88837
68976,281
68976,2759
68976,33644
68976,4020
68976,1361
42465,5280
42465,10407
42465,48082
42465,9730
42465,29815
42465,18921
42465,30658
42465,59540
42465,51059
42465,32781
42465,38465
42465,57819
42465,26580
42465,26443
42465,2983
42465,31014
42465,37387
42465,34039
42465,30000
42465,34612
42465,30608
42465,33663
42465,28442
42465,31441
42465,29088
42465,29200
3763,4635
3763,3298
38043,312098
38043,290345
38043,457043
38043,182434
38043,410793
38043,437984
38043,17524
38043,336678
38043,176642
38043,164567
38043,347787
38043,9205
38043,334062
38043,341823
38043,351172
38043,257332
38043,415106
38043,181360
38043,329671
38043,7894
38043,415761
38043,161519
38043,351731
38043,340063
38043,274140
38043,346253
38043,345970
38043,27932
38043,341433
38043,344852
38043,272932
38043,342069
38043,293848
38043,278691
38043,226263
38043,308393
38043,337646
38043,318722
38043,328287
38043,312162
31116,998
31116,20897
31116,24036
70635,61172
73177,24760
73177,96971
73177,86713
73177,95929
73177,8598
36234,13328
78546,61172
107708,4780
49040,91937
49040,57780
49040,43118
49040,67141
68138,39720
68138,12
68138,68127
68138,67966
68138,30299
68202,61172
141087,120705
141087,100701
141087,107326
141087,1048
65591,10983
65591,996
65591,29006
35918,35776
22788,3429
22788,8159
6785,63430
6785,73910
6785,287
6785,35821
6785,59140
6785,57245
6785,1782
6785,4386
6785,26272
6785,53446
6785,38723
6785,6772
6785,52763
6785,50992
6785,15198
6785,1636
6785,3554
6785,11989
6785,479
6785,557
6785,7676
6785,1361
6785,23054
6785,4020
6785,19253
6785,31196
6785,21798
6785,37093
6785,41994
6785,22994
6785,7980
6785,5120
6785,10092
6785,31153
6785,7894
6785,19188
6785,7584
6785,1002
6785,19718
6785,11738
99912,89314
99912,89176
9034,163784
9034,179578
9034,64514
9034,21365
9034,46876
9034,54380
9034,90816
9034,22843
9034,17984
9034,281
9034,54884
9034,2759
9034,85726
9034,80973
9034,88821
9034,76864
9034,26377
9034,4020
9034,287
9034,19253
9034,77318
9034,557
9034,41994
9034,62240
9034,57780
9034,1361
9034,57085
9034,77248
9034,36609
9034,38723
9034,8876
9034,23709
9034,7627
9034,9977
9034,37494
9034,8545
9034,341
9034,87
9034,7303
9034,832
108187,149690
108187,178462
108187,65818
108187,136856
108187,108344
108187,168312
108187,5
108187,100934
108187,55238
108187,998
108187,28497
108187,98941
19185,26310
19185,1645
14679,141694
14679,98941
14679,106287
14679,5058
14679,106317
14679,106270
14679,832
14679,4862
14679,106397
14679,106252
19739,186963
19739,28216
19739,108461
96489,64078
15320,144584
15320,108846
15320,157219
15320,12
15320,10548
3699,105579
3699,325665
3699,326115
3699,325044
3699,214477
3699,96377
3699,23964
3699,37171
3699,1992
3699,233378
3699,142136
3699,214741
3699,107909
3699,279778
3699,1872
3699,301349
3699,302027
3699,108233
3699,303429
3699,3618
3699,3807
3699,116146
3699,301275
3699,7285
3699,48362
3699,53719
3699,42621
3699,48364
3699,28543
3699,181360
3699,173581
3699,26165
3699,23657
3699,97449
3699,64417
3699,142448
3699,141270
3699,7775
3699,143285
3699,49613
119898,64514
119898,39601
119898,22425
