from,to
140107,61426
140107,56748
140107,39056
140107,88342
140107,53077
140107,75660
140107,49892
91983,140413
91983,138022
91983,37721
91983,33274
91983,32945
91983,47947
91983,102978
91983,25552
91983,102631
91983,89517
91983,53891
91983,57621
91983,48011
91983,103034
91983,28821
91983,103091
91983,60673
91983,43261
91983,103244
91983,75806
91983,103264
91983,420
91983,85094
91983,63738
91983,59677
91983,238
91983,42323
91983,296
91983,7149
91983,49204
91983,94345
91983,98212
91983,49136
91983,103688
91983,5036
91983,33679
91983,31394
91983,48926
91983,57076
91983,97018
163280,22666
163280,73676
66645,285947
66645,224748
66645,232984
66645,194712
66645,79387
66645,66988
66645,44813
66645,239304
66645,240645
66645,237706
66645,239749
66645,199862
66645,285423
66645,286248
66645,259528
66645,228957
66645,237042
66645,32319
66645,107950
66645,251084
66645,258035
66645,178029
66645,259782
66645,263126
66645,264334
66645,266182
66645,254710
66645,269771
66645,274185
66645,218576
66645,5418
66645,275722
66645,159760
66645,211148
66645,209875
66645,208130
66645,225287
66645,162260
66645,226555
66645,220981
96854,327136
96854,261592
96854,272412
96854,269173
96854,185372
96854,145299
96854,115584
96854,115070
96854,58450
96854,54878
96854,1782
96854,83471
96854,60957
96854,16165
96854,7545
96854,88797
96854,41373
96854,87390
96854,49075
96854,66238
96854,22103
96854,26516
96854,3822
96854,53984
96854,76150
96854,23844
96854,90459
96854,90239
96854,27106
96854,74121
96854,64323
96854,2297
96854,30813
96854,43942
96854,90705
96854,20908
96854,439
96854,25549
96854,57272
96854,75778
87005,162368
87005,154277
87005,153767
87005,85435
87005,123896
87005,16303
87005,157380
87005,69324
87005,158304
87005,163326
87005,163130
87005,141595
87005,161002
87005,52144
87005,152814
87005,143849
87005,163205
87005,117128
87005,144862
87005,150805
87005,138960
87005,112538
87005,109760
87005,162377
87005,135850
87005,162822
87005,157600
87005,98215
87005,49331
87005,95611
87005,159381
87005,160834
87005,162673
87005,157892
87005,159089
87005,151723
87005,157544
87005,160009
87005,153478
87005,134931
81887,15607
81887,4910
81887,10888
81887,19612
81887,3197
81887,23054
81887,74844
81887,121
81887,6130
81887,1946
81887,9591
81887,1596
81887,4372
81887,33202
81887,87
81887,116
81887,50159
81887,1667
81887,5120
81887,603
81887,4678
81887,76584
81887,4156
81887,72587
81887,39483
81887,39860
81887,7307
81887,3285
81887,80596
81887,55928
81887,967
81887,40170
81887,88803
81887,50964
81887,13101
81887,65615
81887,30046
81887,97350
81887,6539
81887,1005
8297,93664
8297,61464
8297,116604
8297,10179
8297,23171
8297,80179
8297,61426
8297,47494
8297,73676
8297,9867
8297,38393
8297,4711
8297,36577
8297,21974
8297,9977
8297,12
54380,50468
54380,116704
54380,173066
54380,1566
54380,63292
54380,2707
54380,102839
54380,91667
54380,195369
54380,219439
54380,916
54380,216050
54380,210818
54380,117124
54380,212017
54380,212093
54380,167323
54380,214741
54380,3361
54380,77649
54380,190788
54380,141695
54380,30613
54380,5423
54380,78480
54380,9635
54380,7327
54380,6955
54380,53970
54380,6755
54380,3100
54380,6256
54380,42621
54380,46876
54380,12
54380,181263
54380,107140
54380,136522
54380,28696
54380,27458
117109,109431
117109,2946
117109,103170
117109,27809
117109,150192
117109,9571
117109,95492
117109,136240
117109,2866
117109,35326
117109,8941
117109,143208
117109,6772
117109,14814
117109,49578
117109,59063
117109,73679
117109,123266
117109,42073
117109,93736
117109,48265
117109,152932
117109,2273
117109,143530
117109,115697
117109,103747
117109,1755
117109,14764
117109,144553
117109,149400
117109,1769
117109,148420
117109,1754
117109,36102
117109,19424
117109,113117
117109,12941
117109,7105
117109,5130
117109,81672
137336,200888
137336,200182
137336,43105
137336,54233
137336,199624
137336,165487
137336,59463
137336,195090
137336,197249
137336,31940
137336,31613
137336,197383
137336,198107
137336,100331
137336,134969
137336,193160
137336,196135
137336,177236
137336,26643
137336,195502
137336,187895
137336,189457
137336,193764
137336,95017
137336,161767
137336,170340
137336,1715
137336,187118
137336,30485
137336,2285
137336,173618
137336,187955
137336,2527
137336,190796
137336,50816
137336,158944
137336,144754
137336,48374
137336,154481
137336,192206
116605,39818
116605,157765
116605,141595
116605,151637
116605,162390
116605,59093
116605,42726
116605,150192
116605,7556
116605,159899
116605,151723
116605,84175
116605,89487
116605,157179
116605,14694
116605,163454
116605,154350
116605,116471
116605,161161
116605,157600
116605,34343
116605,153093
116605,25582
116605,22523
116605,39734
116605,145034
116605,7831
116605,72797
116605,3684
116605,63238
116605,134530
116605,143617
116605,38539
116605,4255
116605,73679
116605,147528
116605,114928
116605,56428
116605,49676
116605,117244
43738,64078
43738,52437
43738,120705
43738,100701
155771,20007
20007,137349
20007,117100
20007,136634
20007,134353
20007,135819
20007,107326
20007,117109
20007,116605
20007,120705
20007,125144
20007,121032
20007,116604
20007,23054
20007,106854
20007,74789
20007,100701
20007,46484
20007,83332
20007,287
20007,108437
20007,105325
20007,96971
20007,105186
20007,87005
20007,53995
20007,86713
20007,7846
20007,107189
20007,56995
20007,75806
20007,75436
20007,96339
20007,96854
20007,62240
20007,81887
20007,64514
20007,104948
20007,97201
20007,134560
20007,55446
126262,9581
9581,144311
9581,161437
9581,234067
9581,228957
9581,235361
9581,235548
9581,234353
9581,236506
9581,237042
9581,230413
9581,224237
9581,187797
9581,224683
9581,225634
9581,205132
9581,128981
9581,162260
9581,203188
9581,203512
9581,204236
9581,204571
9581,167716
9581,201823
9581,204814
9581,205032
9581,207596
9581,208094
9581,208342
9581,186882
9581,152654
9581,161098
9581,190493
9581,210367
9581,199521
9581,211733
9581,211763
9581,212468
9581,212196
9581,209000
9581,212246
78342,61172
79952,61172
115557,166059
115557,144058
115557,118255
115557,276014
115557,258724
115557,104823
115557,100701
115557,17984
115557,177469
115557,107326
115557,162787
115557,96971
115557,153121
115557,42192
115557,120705
115557,66403
115557,121032
115557,27497
115557,7442
115557,116043
153121,21365
153121,100701
153121,54380
153121,66403
153121,55446
153121,121032
153121,107326
153121,150143
153121,80973
153121,158249
153121,135819
153121,141856
153121,162368
153121,42192
153121,154437
153121,23054
153121,96971
153121,154913
153121,22843
153121,105325
153121,120705
153121,138607
153121,118303
153121,1361
153121,154227
153121,154051
153121,53965
153121,115557
153121,73349
153121,108919
153121,6772
153121,7442
153121,149690
153121,143617
162787,50468
162787,21844
162787,147476
162787,157418
162787,106925
162787,88324
162787,156604
162787,162887
162787,149690
162787,203741
162787,200125
162787,210106
162787,207308
162787,161295
162787,39323
162787,191040
162787,65713
162787,205811
162787,36832
162787,104518
162787,9101
162787,16353
162787,22421
162787,25500
162787,31922
162787,13096
162787,6902
162787,40942
162787,26525
162787,99544
162787,91660
162787,202692
162787,160009
162787,116856
162787,202669
162787,203345
162787,201686
162787,149531
162787,94614
162787,193046
258724,2197
66403,272378
66403,502847
66403,19438
66403,182605
66403,331187
66403,292587
66403,316021
66403,319313
66403,320054
66403,296229
66403,323783
66403,323993
66403,324715
66403,273284
66403,325336
66403,327454
66403,327042
66403,329209
66403,328755
66403,315785
66403,332841
66403,332830
66403,335293
66403,333068
66403,296790
66403,154516
66403,318205
66403,313886
66403,315848
66403,312064
66403,316310
66403,316707
66403,261176
66403,311393
66403,312111
66403,312071
66403,20969
66403,58170
66403,38766
66403,22315
27497,116604
27497,115557
27497,48713
27497,25959
27497,106561
27497,88626
27497,74043
27497,101242
27497,116348
27497,109086
27497,39769
27497,18542
27497,71318
27497,48819
27497,75114
27497,46350
27497,1542
27497,56495
27497,48944
27497,21828
27497,32506
27497,74071
27497,2957
27497,116950
27497,40631
27497,90637
27497,6619
27497,51901
27497,64734
27497,75806
27497,281
27497,66988
27497,56995
27497,2759
27497,76784
27497,18109
27497,108183
27497,33061
27497,98516
27497,3540
166059,289709
166059,510854
166059,56670
166059,511149
166059,429204
166059,236020
166059,410704
166059,502847
166059,324437
166059,496677
166059,427116
166059,162191
166059,486721
166059,483454
166059,328393
166059,175487
166059,433130
166059,441895
166059,440401
166059,19851
166059,482369
166059,463306
166059,466659
166059,312098
166059,282182
166059,462441
166059,445199
166059,168381
166059,458712
166059,63420
166059,263826
166059,424932
166059,270799
166059,73752
166059,119535
166059,432166
166059,444023
166059,444379
166059,302478
166059,427936
96971,503953
116043,61329
116043,25557
116043,34116
116043,51901
116043,7846
116043,53995
116043,110232
116043,115270
116043,7289
116043,1456
116043,116233
116043,115557
116043,96449
116043,77186
116043,1464
116043,105517
116043,8598
276014,263126
276014,57784
276014,116838
276014,60346
276014,95970
276014,115557
276014,121082
276014,73567
276014,5020
276014,59953
276014,155368
276014,135637
276014,30145
276014,108154
276014,167041
276014,154741
276014,191545
276014,50953
276014,220161
276014,7213
276014,144316
276014,226196
276014,20741
276014,38609
276014,275302
276014,275689
276014,275715
276014,272302
276014,275722
276014,275727
276014,273937
276014,275736
276014,275821
276014,275772
276014,155806
276014,275888
276014,275893
276014,275499
276014,7846
118255,432166
118255,19950
118255,334989
118255,23888
118255,59858
118255,338055
118255,306840
118255,161519
118255,274140
118255,330280
118255,332841
118255,163631
118255,292001
118255,288556
118255,325401
118255,327429
118255,327177
118255,327175
118255,285058
118255,293047
118255,308393
118255,293602
118255,323767
118255,282760
118255,312248
118255,222784
118255,311079
118255,317129
118255,128949
118255,262141
118255,316310
118255,316707
118255,278
118255,314880
118255,314791
118255,314813
118255,23938
118255,314378
118255,314283
118255,314344
7442,135066
7442,254668
7442,248496
7442,40436
7442,171040
7442,151921
7442,119634
7442,196028
7442,225558
7442,246582
7442,240064
7442,191545
7442,26463
7442,163397
7442,212412
7442,212470
7442,152132
7442,119955
7442,115098
7442,224755
7442,229326
7442,50296
7442,173701
7442,170464
7442,193780
7442,106316
7442,41391
7442,201296
7442,4910
7442,1929
7442,181280
7442,197858
7442,207090
7442,207037
7442,165543
7442,28547
7442,22843
7442,17562
7442,181343
7442,186135
104823,261468
104823,511149
104823,429204
104823,461355
104823,191300
104823,436576
104823,502847
104823,300531
104823,137572
104823,425939
104823,65670
104823,282182
104823,427200
104823,486732
104823,486721
104823,429087
104823,311733
104823,175487
104823,28329
104823,162191
104823,482369
104823,139402
104823,482924
104823,482242
104823,483380
104823,228051
104823,336175
104823,38786
104823,8541
104823,461566
104823,466659
104823,312098
104823,323039
104823,193334
104823,463545
104823,341898
104823,461826
104823,459863
104823,273383
104823,300420
144058,149690
144058,113227
144058,430586
144058,505679
177469,167427
177469,38766
177469,7223
177469,19131
177469,275722
177469,180179
177469,101998
177469,75624
177469,61770
177469,21075
177469,83480
177469,176130
177469,241007
177469,122423
177469,265070
177469,107950
177469,266182
177469,257273
177469,260570
177469,264924
177469,56161
177469,7213
177469,252783
177469,12841
177469,191940
177469,255213
177469,256656
177469,258807
177469,63903
177469,82332
177469,15515
177469,118891
177469,264604
177469,252043
177469,12303
177469,36555
177469,107909
177469,95929
177469,152235
177469,139582
19446,265132
19446,272412
19446,228957
19446,207308
19446,177469
19446,185372
19446,66403
19446,226068
19446,188222
19446,201820
19446,88837
19446,178853
19446,195181
19446,177411
19446,186072
19446,178691
19446,152712
19446,4645
19446,177883
19446,186544
19446,163784
19446,162787
19446,167323
19446,140398
19446,17509
19446,64078
19446,154831
19446,153118
19446,154581
19446,5270
19446,150143
19446,151047
19446,108780
19446,99499
19446,139043
19446,141856
19446,6774
19446,140509
19446,143324
19446,69634
69634,53995
69634,10597
69634,58056
69634,1054
69634,19446
69634,281
177411,75731
177411,60348
177411,59149
177411,15452
177411,57780
177411,60697
177411,28204
177411,7865
177411,25039
177411,40081
177411,50236
177411,19446
177411,41994
177411,7641
177411,52832
177411,63357
177411,55151
177411,54878
177411,99897
177411,69408
177411,39669
177411,1636
177411,100252
177411,18358
177411,90816
177411,89151
177411,88305
177411,91983
177411,9977
177411,483
177411,51747
177411,53995
177411,104280
177411,83332
177411,4795
177411,100305
177411,136956
177411,5
177411,95818
177411,110743
178691,45338
178691,122700
178691,125103
178691,71676
178691,40791
178691,30128
178691,83572
178691,3091
178691,80086
178691,15953
178691,74608
178691,6295
178691,121202
178691,138423
178691,62512
178691,25805
178691,25970
178691,17640
178691,199076
178691,105481
178691,7466
178691,84372
178691,18358
178691,88714
178691,30915
178691,7803
178691,36781
178691,39532
178691,25638
178691,89625
178691,66816
178691,26837
178691,59602
178691,28106
178691,18871
178691,36648
178691,74609
178691,76448
178691,11008
178691,77812
88837,17817
88837,65074
88837,107938
88837,6028
88837,50468
88837,25844
88837,108243
88837,77492
88837,225287
88837,107950
88837,40911
88837,264334
88837,263126
88837,177469
88837,54263
88837,24083
88837,199537
88837,185372
88837,90341
88837,89610
88837,5943
88837,32741
88837,53466
88837,56428
88837,56355
88837,56343
88837,281
88837,56327
88837,56301
88837,56297
88837,56278
88837,33256
88837,56184
88837,56179
88837,56156
88837,56118
88837,5952
88837,56041
88837,56000
88837,55933
151047,79160
151047,106854
151047,4886
151047,27536
151047,40761
151047,290
151047,5056
151047,9635
151047,21355
151047,63292
151047,27665
151047,40983
151047,15959
151047,30846
151047,34967
151047,10983
151047,75891
151047,2902
151047,28637
151047,53164
151047,77092
151047,35379
151047,155
151047,25297
151047,61997
151047,236
151047,18080
151047,6450
151047,26697
151047,85642
151047,74135
151047,81991
151047,91919
151047,73158
151047,100511
151047,75939
151047,21075
151047,108777
151047,9392
151047,110183
152712,1736
152712,245
152712,13164
152712,11934
152712,50920
152712,41575
152712,114399
152712,203568
152712,201952
152712,5130
152712,193046
152712,10191
152712,203582
152712,24195
152712,201792
152712,116008
152712,133977
152712,204454
152712,18640
152712,203935
152712,100043
152712,89201
152712,109760
152712,201795
152712,21036
152712,204013
152712,60485
152712,49537
152712,199302
152712,160123
152712,163551
152712,201589
152712,200474
152712,195865
152712,198692
152712,171036
152712,187002
152712,29124
152712,196284
152712,24484
226068,18312
226068,36963
226068,26419
226068,35312
226068,231211
226068,8144
226068,50101
226068,7881
226068,9749
226068,9440
226068,993
226068,285423
226068,38856
226068,96368
226068,1969
226068,4020
226068,144058
226068,5986
226068,20882
226068,191436
226068,4417
226068,5146
226068,134309
226068,42301
226068,4131
226068,12
226068,46876
226068,177304
5270,236
5270,5185
5270,290
5270,1592
5270,71863
5270,61250
5270,85424
5270,33095
5270,4910
5270,56880
5270,108848
5270,6774
5270,54878
5270,7224
5270,148870
5270,3845
5270,158463
5270,142800
5270,82364
5270,2462
5270,18833
5270,21075
5270,218576
5270,218777
5270,177469
5270,228957
5270,237581
5270,237042
5270,157418
5270,65664
5270,163648
5270,188008
5270,167716
5270,137401
5270,161098
5270,207308
5270,36052
5270,216329
5270,195181
5270,152715
167323,38766
167323,160047
167323,196003
167323,145334
167323,169190
167323,203712
167323,203773
167323,51889
167323,169714
167323,2940
167323,62571
167323,110601
167323,220248
167323,198658
167323,221738
167323,177237
167323,196671
167323,56004
167323,76524
167323,223357
167323,63428
167323,177564
167323,224253
167323,224877
167323,187878
167323,204152
167323,210504
167323,164940
167323,112240
167323,166724
167323,199067
167323,21331
167323,226832
167323,178408
167323,215438
167323,3218
167323,210840
167323,226962
167323,233251
167323,18008
185372,190717
185372,2458
185372,205554
185372,222898
185372,236847
185372,269080
185372,292327
185372,92336
185372,49986
185372,125033
185372,17859
185372,124318
185372,188768
185372,194767
185372,138330
185372,152191
185372,158372
185372,6295
185372,55509
185372,13067
185372,158463
185372,73016
185372,26889
185372,63105
185372,62022
185372,164344
185372,98511
185372,95000
185372,74847
185372,50490
185372,6157
185372,57571
185372,29387
185372,164789
185372,8109
185372,23466
185372,95086
185372,54121
185372,195037
185372,13868
272412,427936
272412,331465
272412,482369
272412,312098
272412,5238
272412,161519
272412,458712
272412,263826
272412,227429
272412,167041
272412,180126
272412,58183
272412,456709
272412,432971
272412,341474
272412,236020
272412,445694
272412,440654
272412,442164
272412,442168
272412,435700
272412,443619
272412,14767
272412,440920
272412,427494
272412,437984
272412,303705
272412,227363
272412,40436
272412,137984
272412,410262
272412,278771
272412,325919
272412,284210
272412,429450
272412,425454
272412,195169
272412,342566
272412,343507
272412,313793
153118,1160
153118,149690
153118,15083
153118,50951
153118,90637
153118,152635
153118,158249
153118,155139
153118,154831
153118,100450
153118,153932
153118,81844
153118,156147
153118,44389
153118,154227
153118,154350
153118,18354
153118,22572
153118,108344
153118,3804
153118,3043
153118,41477
153118,1057
153118,105884
153118,135797
153118,61003
153118,12199
153118,33630
153118,17710
153118,110795
153118,144058
153118,44113
153118,148604
153118,55446
153118,31843
153118,148646
153118,95857
153118,85726
153118,281
153118,57744
141856,64980
141856,17817
141856,64317
141856,65074
141856,107938
141856,50468
141856,25844
141856,38766
141856,45338
141856,61059
141856,237196
141856,199862
141856,230699
141856,264
141856,228957
141856,48876
141856,79584
141856,16229
141856,224003
141856,218777
141856,99065
141856,115473
141856,177469
141856,214741
141856,36052
141856,209000
141856,161098
141856,203186
141856,208998
141856,33055
141856,167716
141856,188008
141856,173700
141856,40299
141856,194712
141856,191625
141856,38254
141856,195369
141856,65664
141856,197239
139043,109431
139043,20626
139043,30603
139043,114936
139043,119219
139043,41549
139043,41373
139043,972
139043,79160
139043,52256
139043,139614
139043,108743
139043,48033
139043,6470
139043,142800
139043,56118
139043,26215
139043,52802
139043,51281
139043,6774
139043,26377
139043,557
139043,11989
139043,30507
139043,11484
139043,51398
139043,20138
139043,20712
139043,20547
139043,148191
139043,144393
139043,30131
139043,2902
139043,13410
139043,2636
139043,5647
139043,26506
139043,34385
139043,111013
139043,35079
178853,6028
178853,2162
178853,157418
178853,40299
178853,96734
178853,4355
178853,182099
178853,37527
178853,72959
178853,174888
178853,185881
178853,165590
178853,179238
178853,179250
178853,149037
178853,157360
178853,144735
178853,31784
178853,187560
178853,50716
178853,168376
178853,79387
178853,141480
178853,46684
178853,4096
178853,6746
178853,188908
178853,136391
178853,96787
178853,185445
178853,22109
178853,47376
178853,3208
178853,139403
178853,96615
178853,199379
178853,23258
178853,44810
178853,202999
178853,203250
4645,47998
4645,2947
4645,3771
4645,3803
4645,200603
4645,28497
4645,108344
4645,162807
4645,4131
4645,99523
4645,24312
4645,107019
4645,199859
4645,170464
4645,30131
4645,12656
4645,118815
4645,12725
4645,104448
4645,5647
4645,9919
4645,17509
4645,19446
4645,69862
4645,105645
4645,51412
4645,53796
4645,108271
4645,178462
4645,54527
4645,12
4645,9635
4645,24600
99499,50468
99499,228957
99499,23054
99499,52461
99499,154890
99499,162368
99499,27096
99499,142800
99499,162787
99499,64078
99499,100701
99499,195181
99499,167323
99499,137401
99499,177469
99499,54673
99499,139909
99499,150103
99499,30091
99499,21781
99499,19446
99499,42192
99499,77938
99499,48789
99499,19997
99499,2297
99499,41657
99499,21260
99499,3632
99499,67269
99499,19985
99499,73352
99499,88306
99499,12393
99499,28838
99499,107264
99499,105186
99499,29753
99499,107924
99499,111779
265132,14992
265132,25095
265132,19446
265132,25933
265132,52163
265132,50506
265132,29383
186544,330609
186544,257497
186544,227682
186544,263126
186544,266182
186544,107950
186544,182134
186544,175321
186544,180179
186544,167871
186544,141856
186544,13643
186544,179630
186544,136634
186544,100701
186544,188658
186544,64514
186544,152714
186544,56995
186544,104234
186544,142800
186544,189377
186544,178691
186544,52256
186544,154831
186544,189621
186544,188025
186544,66645
186544,22843
186544,189346
186544,154564
186544,1645
186544,172233
186544,24413
186544,86997
186544,61044
186544,175205
186544,152309
186544,152715
186544,189067
163784,50468
163784,4413
163784,250177
163784,173066
163784,95563
163784,19681
163784,115966
163784,2036
163784,13696
163784,8310
163784,27102
163784,201211
163784,35469
163784,105688
163784,9592
163784,58573
163784,167055
163784,114495
163784,101839
163784,15346
163784,201795
163784,7080
163784,17981
163784,94619
163784,77205
163784,10351
163784,134110
163784,495
163784,41994
163784,188487
163784,195286
163784,192633
163784,122594
163784,113888
163784,202045
163784,19677
163784,22077
163784,90407
163784,140510
163784,28439
207308,17817
207308,19438
207308,6028
207308,20969
207308,25844
207308,1683
207308,24083
207308,25999
207308,25998
207308,25997
207308,25995
207308,25994
207308,25993
207308,25992
207308,25991
207308,25990
207308,25989
207308,25987
207308,25984
207308,25983
207308,25982
207308,25981
207308,25979
207308,25977
207308,25976
207308,25975
207308,25974
207308,25973
207308,25972
207308,25971
207308,25970
207308,25969
207308,25968
207308,25967
207308,25966
207308,25965
207308,25964
207308,25963
207308,25961
207308,25960
154831,211237
154831,69813
154831,20767
154831,262842
154831,175098
154831,227682
154831,12
154831,223824
154831,263522
154831,266640
154831,268525
154831,270436
154831,5364
154831,106854
154831,106425
154831,107264
154831,27497
154831,26059
154831,163397
154831,244859
154831,245147
154831,258672
154831,107950
154831,86713
154831,96339
154831,95929
154831,83332
154831,112308
154831,152808
154831,239498
154831,248886
154831,264450
154831,67136
154831,165246
154831,3010
154831,17893
154831,23477
154831,243794
154831,34688
154831,255500
154581,17817
154581,65074
154581,107938
154581,50468
154581,6355
154581,119535
154581,35739
154581,54263
154581,80179
154581,137691
154581,2162
154581,105381
154581,60561
154581,20321
154581,39142
154581,107384
154581,71801
154581,99965
154581,135972
154581,135623
154581,509
154581,13324
154581,101783
154581,116949
154581,107559
154581,120710
154581,136212
154581,100838
154581,35111
154581,136091
154581,135596
154581,136069
154581,112542
154581,112009
154581,118594
154581,104528
154581,134652
154581,92103
154581,9436
154581,134969
186072,3512
186072,4769
186072,7190
186072,7525
186072,19950
186072,19206
186072,4499
186072,21246
186072,9229
186072,22488
186072,565
186072,3956
186072,15899
186072,21312
186072,25095
186072,22654
186072,27082
186072,24958
186072,6480
186072,193621
186072,4738
186072,38099
186072,85642
186072,46876
186072,78480
186072,24600
186072,42621
186072,9919
186072,105186
186072,7327
186072,6848
186072,3100
186072,22816
186072,3361
186072,13577
186072,106854
186072,61865
186072,112308
186072,105667
186072,142193
177883,23180
177883,136185
177883,220282
177883,171491
177883,223166
177883,148085
177883,222696
177883,223198
177883,217549
177883,216694
177883,223256
177883,223099
177883,223290
177883,223305
177883,223265
177883,114142
177883,223063
177883,162373
177883,222786
177883,223410
177883,223439
177883,223416
177883,223311
177883,223466
177883,222823
177883,223594
177883,223593
177883,223584
177883,223631
177883,223561
177883,222675
177883,223710
177883,223714
177883,223805
177883,223463
177883,74518
177883,148470
177883,165731
177883,207445
177883,22352
201820,96971
201820,66403
201820,195181
201820,3100
201820,12
201820,19446
201820,557
201820,7865
201820,8941
201820,4020
201820,20817
201820,21880
201820,17984
201820,281
201820,21704
201820,28204
201820,35872
201820,33202
201820,14115
201820,29931
201820,5625
201820,8039
201820,832
201820,8154
201820,2410
201820,9919
201820,6957
201820,6530
201820,6755
201820,3891
201820,6774
201820,10983
201820,22598
201820,15396
201820,52763
201820,35590
201820,38723
201820,287
201820,1929
201820,8427
228957,496677
228957,492487
228957,482924
228957,493219
228957,332909
228957,278447
228957,482369
228957,226263
228957,336459
228957,433757
228957,137827
228957,55822
228957,306585
228957,169997
228957,25832
228957,446978
228957,47907
228957,58781
228957,7551
228957,458712
228957,24843
228957,459488
228957,439994
228957,272698
228957,15011
228957,2278
228957,351275
228957,154172
228957,28847
228957,459485
228957,273210
228957,446250
228957,450032
228957,407835
228957,459863
228957,283576
228957,451642
228957,429087
228957,207464
228957,321429
140509,132016
140509,7401
140509,66714
140509,91542
140509,75188
140509,52499
140509,88083
140509,63153
140509,145093
140509,86756
140509,82959
140509,21853
140509,141462
140509,85075
140509,125485
140509,25218
140509,86800
140509,4865
140509,42456
140509,76810
140509,74750
140509,73952
140509,29904
140509,48091
140509,31536
140509,72749
140509,88811
140509,80108
140509,84125
140509,131591
140509,54555
140509,88756
140509,57923
140509,72955
140509,80334
140509,25271
140509,111284
140509,52884
140509,65632
140509,81399
143324,239498
143324,17984
143324,195181
143324,1508
143324,53995
143324,21365
143324,154890
143324,118303
143324,66403
143324,60344
143324,104428
143324,125092
143324,140509
143324,52437
143324,143134
143324,52461
143324,42192
143324,287
143324,97151
143324,107326
143324,142800
143324,64372
143324,109753
143324,281
143324,278
143324,35872
143324,4020
143324,12
143324,21704
143324,41994
143324,61172
143324,19446
143324,63145
143324,46876
143324,56461
143324,23054
143324,7846
143324,52802
143324,91983
143324,102696
17509,30970
17509,5097
17509,18990
17509,2283
17509,13335
17509,30877
17509,17820
17509,13154
17509,5647
17509,34385
17509,1361
17509,123204
17509,114128
17509,120705
17509,108059
17509,142975
17509,143842
17509,31315
17509,91486
17509,8598
17509,37226
17509,106655
17509,22029
17509,23054
17509,1100
17509,27236
17509,7823
17509,2329
17509,8109
17509,4419
17509,528
17509,4013
17509,12148
17509,11474
17509,15480
17509,19446
17509,14494
17509,9693
17509,22334
17509,40631
108780,313886
108780,318205
108780,323767
108780,297292
108780,297855
108780,298378
108780,120509
108780,173672
108780,154227
108780,47947
108780,60379
108780,137900
108780,13852
108780,138061
108780,62583
108780,97993
108780,137760
108780,110613
108780,3938
108780,11474
108780,23818
108780,128346
108780,144058
108780,159111
108780,59483
108780,14568
108780,5081
108780,117867
108780,82282
108780,2531
108780,66071
108780,105004
108780,160587
108780,168736
108780,100993
108780,177281
108780,174240
108780,119031
108780,163464
108780,6308
140398,40299
140398,85069
140398,148380
140398,167809
140398,175694
140398,145525
140398,43997
140398,180479
140398,179690
140398,181205
140398,175526
140398,178755
140398,73567
140398,185862
140398,180407
140398,179139
140398,173806
140398,174632
140398,178420
140398,6569
140398,177883
140398,160950
140398,180465
140398,180433
140398,181263
140398,55374
140398,153902
140398,160515
140398,177188
140398,104200
140398,30283
140398,22668
140398,178691
140398,186319
140398,18829
140398,65560
140398,95944
140398,9693
140398,49632
140398,27284
6774,110601
6774,218777
6774,180040
6774,195181
6774,194562
6774,49892
6774,11869
6774,185821
6774,177467
6774,17710
6774,126344
6774,24428
6774,91788
6774,75022
6774,52679
6774,171502
6774,14245
6774,72233
6774,167623
6774,25952
6774,114311
6774,25774
6774,159130
6774,105591
6774,105722
6774,13925
6774,64225
6774,149400
6774,148285
6774,11550
6774,154298
6774,14621
6774,27070
6774,138330
6774,108042
6774,4489
6774,9392
6774,4385
6774,27973
6774,148279
150143,155761
150143,157067
150143,41149
150143,15320
150143,155040
150143,157126
150143,21536
150143,157169
150143,116602
150143,148285
150143,5955
150143,156962
150143,90329
150143,60758
150143,156948
150143,44772
150143,155503
150143,97830
150143,469
150143,156982
150143,41601
150143,63688
150143,51488
150143,5886
150143,21878
150143,150232
150143,156203
150143,54595
150143,17456
150143,156159
150143,155657
150143,59849
150143,156796
150143,156874
150143,153281
150143,155874
150143,154181
150143,156863
150143,37888
150143,139533
39041,12
45971,13780
13780,163286
13780,50119
13780,56819
13780,151427
13780,4711
13780,108250
13780,74785
13780,52
13780,108271
13780,11644
13780,58642
13780,108059
13780,112512
13780,108344
13780,2523
13780,686
13780,68070
13780,23054
13780,66238
13780,90627
13780,6390
13780,90239
13780,62974
13780,17631
13780,17584
13780,12941
13780,64644
13780,1364
13780,33630
13780,66659
13780,1929
13780,31943
13780,31435
13780,21924
13780,48214
13780,33650
13780,3370
13780,9635
13780,63466
13780,8861
101776,96377
96377,83332
96377,557
96377,287
96377,16092
96377,108437
96377,74789
96377,75436
96377,96339
96377,96854
96377,18385
96377,105325
96377,81887
96377,104948
96377,56880
96377,75806
96377,4020
96377,97018
96377,20916
96377,99935
96377,7218
96377,27960
96377,2682
96377,41994
96377,101776
96377,22425
96377,52461
96377,28204
96377,20814
96377,102038
96377,103244
96377,63903
96377,17984
96377,57298
96377,54884
96377,15479
96377,46876
96377,21365
96377,64514
96377,61172
96377,9369
88801,62240
88801,1361
88801,76150
1361,65074
1361,107938
1361,50468
1361,193437
1361,135286
1361,109328
1361,135455
1361,160459
1361,95108
1361,157666
1361,157372
1361,157285
1361,157360
1361,139419
1361,139742
1361,12986
1361,90146
1361,157344
1361,157220
1361,110513
1361,157231
1361,157197
1361,157045
1361,157261
1361,91306
1361,34727
1361,157253
1361,157076
1361,141587
1361,157067
1361,157087
1361,157029
